"","visitor_id","num_sessions","test_groups","session_id","device_class","params","days","city","country","price","tenant_fee","landlord_fee","total_paid","currency","test_status","instant_booking","user_verified","total_paid.EUR"
"1","0588b612a337b8f46f6243acbf19d4166fcb8fde",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","0588b612a337b8f46f6243acbf19d4166fcb8fde","desktop","{""event_content"":{},""page"":{""request_id"":""b8accae55e09d9b9f0ae"",""apartment_id"":""bfbdb0407c3926d445d3"",""start"":""2021-07-28"",""end"":""2021-08-27"",",30,"Oxford","GB",3542,0,425.04,3542,"GBP","test","Instant","Verified",4179.56
"2","05d7509406caf2df6c40dbc5c0f01aa1290639fd",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","3e4c83cfeb37fd09a7c1ca09ea320b0fdb127d3b","phone","{""event_content"":{},""page"":{""request_id"":""2837d5506493d0bc39cf"",""apartment_id"":""5095405fe258ddbda305"",""start"":""2021-08-01"",""end"":""2021-08-31"",",30,"Manchester","GB",2745.5,0,329.46,2745.5,"GBP","control","Not_instant","Verified",3239.69
"3","06c3db602a322764c32c1f259d1ac3d4efca0743",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","be622dd26900115de024219b9c082b9910b0b585","desktop","{""event_content"":{""hotjar_id"":""5e5d33c6""},""page"":{""request_id"":""a2bbf5f3d8930a0e4e8b"",""apartment_id"":""dba5648cc33d62785feb"",""start"":""2021-07-20"",""end"":""2021-08-19"",",30,"Düsseldorf","DE",1450,0,174,1450,"EUR","control","Not_instant","Verified",1450
"4","0765cca37401481e6de042db8c143c2241383ab5",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","a631e6336fb0e2567fb5563190804fb30e691a85","desktop","{""event_content"":{},""page"":{""request_id"":""d5c7624ddc648c68a184"",""apartment_id"":""a84e2b2df0113385eea5"",""start"":""2021-08-16"",""end"":""2022-04-16"",",243,"Munich","DE",1150,0,1110.8256,9256.88,"EUR","control","Not_instant","Verified",9256.88
"5","0e56bea00e69cce7b5f47605a915ba480f7853af",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","2e46d777d5e73180975fb5f1fc6435854cc9c3c2","desktop","{""event_content"":{},""page"":{""request_id"":""d77ee0e01fa4d0ae351a"",""apartment_id"":""cd5f3878243d2c993947"",""start"":""2021-07-22"",""end"":""2021-08-21"",",30,"Frankfurt","DE",4495.07,0,539.4084,4495.07,"EUR","test","Not_instant","Verified",4495.07
"6","1144f9d04bf26a385b69e00ffcee009c63c20b64",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","2ee9494278386ab97dad4243ae134dae1f959c5e","phone","{""event_content"":{},""page"":{""request_id"":""5a2fbcbb3e03f650a071"",""apartment_id"":""4d23d9cb57a84a11805f"",""start"":""2021-07-25"",""end"":""2021-08-26"",",32,"Munich","DE",1178,0,150.48,1254,"EUR","test","Not_instant","Verified",1254
"7","120cc3c8f00c6dff6b68b8e9cb73d8841be9f256",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","91575e4fb7ee462db41f0f2dabf5335d643a9e7d","phone","{""event_content"":{""hotjar_id"":""33504b27"",""request_id"":""64428aaba4f1d996d186"",""request_status"":""finished""},""page"":{""request_id"":""64428aaba4f1d996d186"",""apartment_id"":""f900804dcae953a747d0"",""start"":""2021-11-01"",""end"":""2021-12-31"",",60,"Amsterdam","NL",2250,0,540,4500,"EUR","test","Not_instant","Verified",4500
"8","14f305023080e6ae965d68b44e24c2f6b5ddc2cb",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","aa7e67320cfd2f6f55018914fdad47118b3ce1e4","phone","{""event_content"":{},""page"":{""request_id"":""d4c0d0340e3da12e25fa"",""apartment_id"":""5cd7969aac3029dfa4c7"",""start"":""2021-07-31"",""end"":""2023-03-31"",",608,"Brussels","BE",1250,0,3004.8384,25040.32,"EUR","test","Not_instant","Verified",25040.32
"9","1819b71207b81be2ab9b661e467c271c54775551",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","ac4b354dd689f64e1ecca611e8eaad6751a6bb40","desktop","{""event_content"":{""hotjar_id"":""8d7730a1""},""page"":{""request_id"":""0bf7a6395c660dbfc92b"",""apartment_id"":""5821c5261fd79e66dbd1"",""start"":""2021-08-27"",""end"":""2021-09-29"",",33,"Madrid","ES",1476.43,76.43,189.4968,1579.14,"EUR","test","Not_instant","Verified",1579.14
"10","197cb89d8b05817d2f020595c50fd2260fb1a2b9",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","d875480dda6b36deed83b48c525885af800cd069","desktop","{""event_content"":{},""page"":{""request_id"":""e62dbd03c034101ec0fd"",""apartment_id"":""8273803b4b76970123a2"",""start"":""2022-01-09"",""end"":""2022-03-26"",",76,"London","GB",1445.38,0,447.6,3730,"GBP","test","Not_instant","Verified",4401.4
"11","1987e8a25971aba0bacc9adad4c1899dee86c17f",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","59293f5642060bac9ed903f42455c9e5a381849c","phone","{""event_content"":{},""page"":{""request_id"":""c86f1cce1671806f96e9"",""apartment_id"":""71372fc58590239bdc3d"",""start"":""2021-07-25"",""end"":""2021-10-16"",",83,"Paris","FR",3205.98,0,1054.872,8790.6,"EUR","control","Not_instant","Verified",8790.6
"12","19f4eae27dbc153d71b9a6a3525077eb0c1f1a6b",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","8b9e4ce33ad7af1ba41118551379c7ad0641aa0c","desktop","{""event_content"":{""hotjar_id"":""35bb6092""},""page"":{""request_id"":""1eb2f79b9de22a9d5154"",""apartment_id"":""b31fed353b91757d5bc4"",""start"":""2021-08-06"",""end"":""2022-08-06"",",365,"Kaiserslautern","DE",2120.4,0,3061.584,25513.2,"EUR","control","Not_instant","Verified",25513.2
"13","1c3cdbbbb655b5039be72dc87dc7d4f505fd41ac",2,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","2e965a383d2bbcc26aae6b0837c547a136595e18","desktop","{""event_content"":{},""page"":{""request_id"":""b39d261264c99b184ea8"",""apartment_id"":""db40731d3f2f0a0d9"",""start"":""2021-08-01"",""end"":""2021-09-01"",",31,"London","GB",2608.45,0,323.448,2695.4,"GBP","control","Instant","Verified",3180.572
"14","1c5ac2a02e27efb47ef4f34ca16acedc801110e0",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","596a13aeb6486451f1c4fe934b18f625e98d237e","phone","{""event_content"":{},""page"":{""request_id"":""4694dbdbbc28424909cf"",""apartment_id"":""7BJHXzRj6M5FxStkY"",""start"":""2021-07-23"",""end"":""2021-10-29"",",98,"Berlin","DE",1390,0,538.0644,4483.87,"EUR","control","Not_instant","Verified",4483.87
"15","21c220e1286475843214e999ed8160d393ec2cd4",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","01cff5d21f3b9db3edf0f69f80d92d8388391be3","desktop","{""event_content"":{},""page"":{""request_id"":""54e9d36191ccc588e543"",""apartment_id"":""f7fcead5063eebb63997"",""start"":""2021-09-01"",""end"":""2022-01-31"",",152,"Berlin","DE",1590,0,954,7950,"EUR","control","Not_instant","Verified",7950
"16","236f25f6616425db9d4ea38f7cb76af2c85fac01",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","801c22a2d853d28a884c5cbc7ac2c3eb36fdf6aa","desktop","{""event_content"":{},""page"":{""request_id"":""335dda3daf75d34bf0e8"",""apartment_id"":""ed74e8dd4bc184b017b8"",""start"":""2021-08-01"",""end"":""2021-09-03"",",33,"Barcelona","ES",1316.55,66.55,165,1375,"EUR","test","Not_instant","Verified",1375
"17","24b9fce3f206396ddd2fe68a0f5b6ce3dc13968a",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","a4ab754e96c9f59063aa6b9d5f1ee02ecbd9cda7","phone","{""event_content"":{""hotjar_id"":""034cc1bb"",""request_id"":""0376d9d9ce36abffa981"",""request_status"":""booked""},""page"":{""request_id"":""0376d9d9ce36abffa981"",""apartment_id"":""e01ef4b60414dd711f8f"",""start"":""2021-08-31"",""end"":""2021-11-02"",",63,"Barcelona","ES",1046.41,96.41,239.0328,1991.94,"EUR","control","Instant","Verified",1991.94
"18","2833d69007560346f7f6834a880407215d7ab9fb",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","2833d69007560346f7f6834a880407215d7ab9fb","desktop","{""event_content"":{""hotjar_id"":""7f0cfafe""},""page"":{""request_id"":""627e62cee252b99dee99"",""apartment_id"":""74b88c1fdffcbf537398"",""start"":""2021-07-17"",""end"":""2021-09-04"",",49,"Heidelberg","DE",1850,0,358.0644,2983.87,"EUR","control","Not_instant","Verified",2983.87
"19","2870fc48f307c82fa204b022e98248c8cf3865a8",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","a1f33c91aa42860abc387ee463052675ce177d15","desktop","{""event_content"":{},""page"":{""request_id"":""dc4cceb9fb77441907bf"",""apartment_id"":""3107fd0530b6fecc0bcb"",""start"":""2021-08-20"",""end"":""2021-10-20"",",61,"Amsterdam","NL",3325.37,0,810.96,6758,"EUR","control","Not_instant","Verified",6758
"20","2ac4ea6dea20f795ed313701ecca90ebd6b71139",2,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","9d29e3075fb080c13b2d3c28d352ca93e9ab7bbc","phone","{""event_content"":{},""page"":{""request_id"":""f69750a667724c7c67ee"",""apartment_id"":""0fdc0b2c980a098574e5"",""start"":""2021-08-01"",""end"":""2022-01-31"",",183,"Berlin","DE",1320,0,950.4,7920,"EUR","test","Not_instant","Verified",7920
"21","2b05be7f1c0cd1b924192ecec47453d23cc1c404",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","2b05be7f1c0cd1b924192ecec47453d23cc1c404","desktop","{""event_content"":{},""page"":{""request_id"":""4b53f6875fae6d123cc0"",""apartment_id"":""ZbdFnp33q4CbCTdb3"",""start"":""2021-08-10"",""end"":""2021-09-30"",",51,"Basel","CH",1350,0,276.9672,2308.06,"CHF","control","Not_instant","Verified",2169.5764
"22","2c19bf520cd1dfe6945a2215bc46d10c42010735",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","39c518e79b772ec22c158bf5707540276723d41b","desktop","{""event_content"":{},""page"":{""request_id"":""31e80fe7ed0d9a2e4387"",""apartment_id"":""33b3a53f65c46b60b72b"",""start"":""2021-07-16"",""end"":""2021-08-18"",",33,"Madrid","ES",1191.04,60.04,148.854,1240.45,"EUR","control","Not_instant","Verified",1240.45
"23","2c9bc29aa93202da0ae82f49e00ade403b864ebd",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","77e793e50a90da7fa9d72af083c76dab75f73d14","desktop","{""event_content"":{},""page"":{""request_id"":""c6b9bd0f5a258745f2b0"",""apartment_id"":""a22df661e0aa8769e071"",""start"":""2021-07-17"",""end"":""2021-10-16"",",91,"Berlin","DE",960,0,345.6,2880,"EUR","test","Not_instant","Verified",2880
"24","2e2dedc77470ad9754393293d04d5b55a63c0a02",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","2e2dedc77470ad9754393293d04d5b55a63c0a02","desktop","{""event_content"":{""hotjar_id"":""58f42616"",""path"":""/request/078ba0d7f18f6f80bba2/success""},""page"":{""request_id"":""078ba0d7f18f6f80bba2"",""apartment_id"":""01e8164ed22fd38b4a5c"",""start"":""2021-08-06"",""end"":""2021-12-31"",",147,"Berlin","DE",1890,0,1097.4192,9145.16,"EUR","control","Not_instant","Verified",9145.16
"25","2e9dd155fc8d393bdd5fd7e61e3e9d297cd6f4d4",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","664af5b9ce84277c1a78a0582b9eed7bc9a09efc","desktop","{""event_content"":{""hotjar_id"":""91ed6468"",""ga"":{""category"":""Cancellation Policy"",""action"":""Close cancellation policy modal"",""label"":""request_process"",""value"":{""cancellationPolicy"":""fullRefund14days"",""terminationPolicy"":""oneMonthEndOfMonth"",""apartmentId"":""""}}},""page"":{""request_id"":""d37956d1556a737c7d53"",""apartment_id"":""6b592b26ede00422eac0"",""start"":""2021-08-10"",""end"":""2021-09-09"",",30,"Amsterdam","NL",3000,0,360,3000,"EUR","control","Instant","Verified",3000
"26","2f03268e90447a1746408fdb1422db1cc86ca4f1",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","e4d2db8290579380102db1f5e0b43c110b3768cf","phone","{""event_content"":{},""page"":{""request_id"":""5e9f222e014212615406"",""apartment_id"":""d201591e992300bbf51a"",""start"":""2021-09-13"",""end"":""2021-10-12"",",29,"Paris","FR",8336,0,1000.32,8336,"EUR","test","Not_instant","Verified",8336
"27","3032b10b90bab939c887bb4dc90846651fa1d514",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","9268d06a59fdb1ed3fd20ffca98d83788349e71a","desktop","{""event_content"":{},""page"":{""request_id"":""70691e15ca26147fccb1"",""apartment_id"":""ZbdFnp33q4CbCTdb3"",""start"":""2021-07-30"",""end"":""2021-08-31"",",32,"Basel","CH",1350,0,172.452,1437.1,"CHF","control","Not_instant","Verified",1350.874
"28","32ae2957685104b17b50fa4b697d145fb01bb677",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","3c39897bf3d56ca9deaf558e9725a9c0f4684b27","desktop","{""event_content"":{},""page"":{""request_id"":""50891d1a15c76a54810d"",""apartment_id"":""e3d0841a4afa97cd8acf"",""start"":""2021-08-06"",""end"":""2022-03-31"",",237,"Berlin","DE",890,0,837.174,6976.45,"EUR","control","Not_instant","Verified",6976.45
"29","3407cfb419434b505d7b0d42d3afb1b3100594a5",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","b97cf038e69bfbf46c3c85a670ce4385217507eb","desktop","{""event_content"":{},""page"":{""request_id"":""b2e39cc81bf5c0adfc98"",""apartment_id"":""740ef42acbb37457ff79"",""start"":""2021-08-02"",""end"":""2021-09-01"",",30,"London","GB",3495.02,0,419.4024,3495.02,"GBP","test","Not_instant","Verified",4124.1236
"30","3a0481f896abd9aae8e71104c569c2a07a09cbd3",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","322d0f668654498eebf8542f4f2357ef0c71dae0","desktop","{""event_content"":{},""page"":{""request_id"":""944a42c6c332c7a56672"",""apartment_id"":""BXDRoX88sxD8rRCXW"",""start"":""2021-08-01"",""end"":""2021-09-30"",",60,"Berlin","DE",1075,0,258,2150,"EUR","test","Not_instant","Verified",2150
"31","3bc2f37da0f4962aa4c2d9728d23e34a2b858712",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","9872eb57988b9f39503f541420079e79a1935428","phone","{""event_content"":{},""page"":{""request_id"":""072cc02826fb55068d56"",""apartment_id"":""Jn3tDuNTe4YLfS2Wv"",""start"":""2021-07-01"",""end"":""2021-09-30"",",91,"Unterföhring","DE",875,0,315,2625,"EUR","test","Not_instant","Verified",2625
"32","4020d353daf459f3f91af0ea1fcc9fe99a6af159",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","0a7f77763607119e91859390ab5fcaf1736af054","desktop","{""event_content"":{},""page"":{""request_id"":""56613a3cd43837079eb2"",""apartment_id"":""07e2145d0c8216a4b6bc"",""start"":""2021-10-07"",""end"":""2022-02-28"",",144,"Darmstadt","DE",1250,0,720.9672,6008.06,"EUR","test","Not_instant","Verified",6008.06
"33","4234481371ec2ad58cac67b69bfb47459d28526c",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","b7e78035ce90a636b364ecf12cb225357e95458b","phone","{""event_content"":{},""page"":{""request_id"":""6a12df4570d1f9408e72"",""apartment_id"":""b237010d15d7b8f6c421"",""start"":""2021-07-17"",""end"":""2021-08-19"",",33,"Barcelona","ES",2402.58,121.11,300.2712,2502.26,"EUR","control","Not_instant","Verified",2502.26
"34","42fdffee90a9b72bf9fe6561d4628bd15aac8544",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","73ef8655c1a4f11ffabcb32c0837b685df70c499","desktop","{""event_content"":{},""page"":{""request_id"":""6e464512bb9d4739f8ba"",""apartment_id"":""1c66073fb2aeea4d1134"",""start"":""2021-07-19"",""end"":""2021-10-31"",",104,"Berlin","DE",2790,0,1144.8,9540,"EUR","test","Not_instant","Verified",9540
"35","4333eed1c2363a08c6b3daa1614f8cdd492d6baf",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","ade7c0701e3f696cd0d65087baacf8ce407fc9f0","phone","{""event_content"":{},""page"":{""request_id"":""2d70d9a3100abc60196f"",""apartment_id"":""94d2edab2378b1ac326a"",""start"":""2021-07-29"",""end"":""2021-12-24"",",148,"Amsterdam","NL",3040,645,1399.9164,11665.97,"EUR","control","Not_instant","Verified",11665.97
"36","43f3473fdb0ef2f58139ffed272ce53a3d7d5e53",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","7335de607848a6144db342e75833cbe3218ca6fa","desktop","{""event_content"":{},""page"":{""request_id"":""3fa20ac33a0da1131039"",""apartment_id"":""1b06432a7c0527a2a8af"",""start"":""2021-08-01"",""end"":""2021-11-30"",",121,"Berlin","DE",749,0,359.52,2996,"EUR","control","Instant","Verified",2996
"37","45cc255dd50da5ddfde7804776fb2c122a245559",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","57afc7990511b021e5d54e4bcd942da21f464975","desktop","{""event_content"":{},""page"":{""request_id"":""9f5a84f15755cda302be"",""apartment_id"":""4d23d9cb57a84a11805f"",""start"":""2021-08-27"",""end"":""2021-10-31"",",65,"Munich","DE",1,1329.76,0,2874,"EUR","test","Not_instant","Verified",2874
"38","46e0d5dcc3cae996fc9b4bec209aee949a3740da",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","0ba3e982bf4c5361aacb0e338e9179cfac6ce246","desktop","{""event_content"":{},""page"":{""request_id"":""49c478df3f71e40a715a"",""apartment_id"":""f8pMvtrB4n86Tww2L"",""start"":""2021-09-17"",""end"":""2022-06-17"",",273,"Vienna","AT",2424.52,0,2628.18,21901.5,"EUR","test","Not_instant","Verified",21901.5
"39","4704ef531b62017531f1361380f587d44871106d",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","11a279983e27e311acc859c058d8fd5c6f53a2e1","desktop","{""event_content"":{""hotjar_id"":""290033e8"",""path"":""/request/4694dbdbbc28424909cf/success""},""page"":{""request_id"":""4694dbdbbc28424909cf"",""apartment_id"":""7BJHXzRj6M5FxStkY"",""start"":""2021-07-23"",""end"":""2021-10-29"",",98,"Berlin","DE",1390,0,538.0644,4483.87,"EUR","control","Not_instant","Verified",4483.87
"40","488467072c40105c765e621fd874df6208f0636c",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","048f20e73a5f4095a230ac6c075c6a9db6601f56","phone","{""event_content"":{},""page"":{""request_id"":""7111d30ad44db530ae20"",""apartment_id"":""c25f0e83542395af646a"",""start"":""2021-08-28"",""end"":""2021-10-09"",",42,"Vienna","AT",1500,0,255.4836,2129.03,"EUR","test","Not_instant","Verified",2129.03
"41","49068a319291152677c2b5da7254ae52f8f82d06",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""show"",""cbnw"":""ref""}","30c6db0d1c7e7e943ad74cedc47416af06b2e961","desktop","{""event_content"":{},""page"":{""request_id"":""7d8f9aec1d828d0af07a"",""apartment_id"":""b5c70ec0cff1b52ac3fa"",""start"":""2021-07-17"",""end"":""2021-10-31"",",106,"Vienna","AT",4,2890,0,10068.39,"EUR","test","Not_instant","Verified",10068.39
"42","4b20b86aec5c4c78e2538823934e2bb4d2a6316e",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","52a580832fe13e088bc949bb302837ebeb808ca8","desktop","{""event_content"":{},""page"":{""request_id"":""e4ba743eb7814b3363d9"",""apartment_id"":""8b29f18037ce69447a26"",""start"":""2021-08-31"",""end"":""2022-08-30"",",364,"Berlin","DE",1705,0,2455.2,20460,"EUR","control","Not_instant","Verified",20460
"43","4d86614172348c4bd54766492cde6a0add94b9fa",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","4d86614172348c4bd54766492cde6a0add94b9fa","phone","{""event_content"":{},""page"":{""request_id"":""315cdfd72451c9326636"",""apartment_id"":""ccacb67a386eb8740e7a"",""start"":""2021-07-26"",""end"":""2021-10-25"",",91,"Dublin","IE",2773.12,0,998.322,8319.35,"EUR","control","Not_instant","Verified",8319.35
"44","511034508d2d72c7332066da73007382423947d1",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","4c2f1ed7661b9f62ddc1e1132bb8a82637ba254f","desktop","{""event_content"":{""hotjar_id"":""1c883376""},""page"":{""request_id"":""978a496ae013c6c04d2c"",""apartment_id"":""017f8e50151c5c9c0aaf"",""start"":""2021-07-27"",""end"":""2021-09-26"",",61,"Barcelona","ES",1590.36,140.36,348,2900,"EUR","control","Not_instant","Verified",2900
"45","53277bcc9faf851096076f46e04d0b712b7405bd",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","9cd07d6ed9e6c2968ed3c92f4120f32afc6e0a78","desktop","{""event_content"":{},""page"":{""request_id"":""1e2e0a3de6d569e8d29b"",""apartment_id"":""f1a8c25c18733e4f4d7a"",""start"":""2021-09-30"",""end"":""2021-12-18"",",79,"Munich","DE",1080,0,341.28,2844,"EUR","control","Instant","Verified",2844
"46","53c279f6676a86fc7e8428cf3706dc8ebc063c35",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","6137ea34158909722aa39afef96fce5a74686f65","phone","{""event_content"":{},""page"":{""request_id"":""c1e8d00a812692489e87"",""apartment_id"":""c9836a940a34089028ed"",""start"":""2022-01-01"",""end"":""2022-03-31"",",89,"Dresden","DE",775,0,279,2325,"EUR","test","Not_instant","Verified",2325
"47","54e09a231a0f3c45601b853c285b21d96ec1aed6",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","54e09a231a0f3c45601b853c285b21d96ec1aed6","phone","{""event_content"":{},""page"":{""request_id"":""1687daddf46766ff9a9c"",""apartment_id"":""ApRf77f3gzjBqFAkM"",""start"":""2021-08-25"",""end"":""2021-09-30"",",36,"Berlin","DE",1640,0,241.2384,2010.32,"EUR","control","Not_instant","Verified",2010.32
"48","55e25af60d7eff42baea4080e135913029db181a",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""show"",""rcsp"":""ref"",""cbnw"":""ref""}","6d55f7c9e1edace5403c5df8f042fc8b2922c91c","phone","{""event_content"":{""hotjar_id"":""1e4e2e2e""},""page"":{""request_id"":""a95ca09032c1846c5066"",""apartment_id"":""a79a20f54fab707c3424"",""start"":""2021-08-01"",""end"":""2021-11-30"",",121,"Berlin","DE",1100,0,528,4400,"EUR","control","Not_instant","Verified",4400
"49","55f5d41747d67ac29b474e01949429a9e0867a15",1,"{""lofi"":""ref"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""ref"",""cbnw"":""ref""}","a878326fb7bcd94c94d09ab66984c340d5e1861e","desktop","{""event_content"":{""hotjar_id"":""264bde87""},""page"":{""request_id"":""c020d14ec9070a8ac910"",""apartment_id"":""qDMjtiksK6LQ8Zx5B"",""start"":""2021-08-01"",""end"":""2021-08-31"",",30,"Heddesheim","DE",1665,0,199.8,1665,"EUR","control","Not_instant","Verified",1665
"50","576b3198d16152be9667ab826d7126a7b065f1f9",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","49746a1951e25157428fea2d052ae37715cbe792","desktop","{""event_content"":{},""page"":{""request_id"":""64023ccc995ed2659df1"",""apartment_id"":""3f89b520cc6d446c301d"",""start"":""2021-08-01"",""end"":""2021-08-31"",",30,"Stuttgart","DE",802.5,0,96.3,802.5,"EUR","test","Not_instant","Verified",802.5
"51","5a82797bb05ee652964086e002bfd6155d270694",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","16d45414879f9d1034f90249e668eb2500101dee","desktop","{""event_content"":{},""page"":{""request_id"":""4df26d735dabc25ab220"",""apartment_id"":""c4634757feab840eaa4d"",""start"":""2021-07-27"",""end"":""2021-09-20"",",55,"Madrid","ES",1141.8,91.8,227.6124,1896.77,"EUR","test","Instant","Verified",1896.77
"52","5b4c59e39c906a0a9bc8f8e47290ec0d53ce5618",1,"{""lofi"":""show"",""rarsp"":""ref"",""fdspi"":""ref"",""rcsp"":""show"",""cbnw"":""ref""}","11b452bc2a04ceccd2353c2efa9d20485c4c9b2c","desktop","{""event_content"":{},""page"":{""request_id"":""85fd9de11e3cc26f7467"",""apartment_id"":""0c3fe92f6a34287c914f"",""start"":""2021-08-27"",""end"":""2021-10-26"",",60,"Amsterdam","NL",2618,118,600,5000,"EUR","test","Not_instant","Verified",5000
